video_id,university_name,category,topic,search_query,title,description,channel_name,upload_date,upload_year,views,likes,comment_count,duration,language,video_url,relevance_score,relevance_label
BLP4nBw-rJg,Jamia Hamdard,faculty_research,faculty,Jamia Hamdard faculty,Jamia Hamdard organises induction programme for UG &amp; PG batches of Occupational Therapy,Jamia Hamdard organises induction programme for UG & PG batches of Occupational Therapy FAIR-USE COPYRIGHT ...,Zahra Mam,2023-03-18T01:52:22Z,2023,68,0,0,PT4M3S,unknown,https://www.youtube.com/watch?v=BLP4nBw-rJg,16,Relevant
xsZsaqTNaTo,Jamia Hamdard,faculty_research,faculty,Jamia Hamdard faculty,Jamia Hamdard Documentry 2026,"This documentary presents a visual overview of Jamia Hamdard, capturing its environment, culture, and essence through ...",Eclips,2026-04-20T14:00:06Z,2026,2109,68,12,PT9M12S,unknown,https://www.youtube.com/watch?v=xsZsaqTNaTo,16,Relevant
U_2ypKP1rzE,Jamia Hamdard,faculty_research,faculty,Jamia Hamdard faculty,Jamia Hamdard organises a seminar on Life and Works of Late Prof Abul Hasan Siddiqi | 20 FEB 2023.,1. Jamia Hamdard organises a seminar on 'Life and Works of Late Prof. Abul Hasan Siddiqi'. To mark the extraordinary ...,EducationToday,2023-02-20T12:14:11Z,2023,33,0,0,PT6M15S,unknown,https://www.youtube.com/watch?v=U_2ypKP1rzE,16,Relevant
XiNwzF26cE8,RV University,faculty_research,faculty,RV University faculty,"AI Is Changing Careers… Most Students Aren’t Ready | EP19 | D.P.Nagaraj &amp; Sahana D G, RV University","What should students study in the age of AI, and what truly makes a great university? Learn more about RV University Mysuru ...",Mundhe Banni Podcast,2026-04-19T03:44:00Z,2026,81909,1313,69,PT1H18M42S,unknown,https://www.youtube.com/watch?v=XiNwzF26cE8,16,Relevant
mkaprgmN6zQ,Christ University,faculty_research,faculty,Christ University faculty,Study at Christ University with SCHOLARSHIP! | Don’t Miss This! #shorts #careergazers #nepal,Attention Nepali Students! CHRIST University is bringing the opportunity closer to you! Don't miss your chance to secure ...,career Gazers,2025-04-04T11:30:45Z,2025,3864,77,0,PT51S,unknown,https://www.youtube.com/watch?v=mkaprgmN6zQ,16,Relevant
UGwNeQ37Jxc,Central University of Tamil Nadu,faculty_research,faculty,Central University of Tamil Nadu faculty,"Central University of Tamil Nadu Complete Guide 2025: Review, Ranking, Fees &amp; Admission Explained","Here's everything you need to know about Central University of Tamil Nadu, Establishment year: 2009, NIRF Ranking 2024: 83 ...",shiksha.com,2025-10-17T07:45:03Z,2025,2772,19,1,PT38S,unknown,https://www.youtube.com/watch?v=UGwNeQ37Jxc,16,Relevant
dr4hK5wPAc0,KIIT University,faculty_research,faculty,KIIT University faculty,"Reality of KIIT University Bhubaneswar 🔥 | Placements, Fees &amp; Admission Process 2026✅","Reality check of KIIT University Bhubaneswar (2026) In this video, we honestly discuss placements, fees, admission process, ...",Boring Bing,2026-01-12T14:36:48Z,2026,17796,304,141,PT18M48S,unknown,https://www.youtube.com/watch?v=dr4hK5wPAc0,16,Relevant
WRZ4CWPbm_s,Central University of Jharkhand,faculty_research,faculty,Central University of Jharkhand faculty,"Central University of Jharkhand | Fees Structure 2026 | MBA, B.Ed, M.Sc, M.Com | CU Jharkhand","Central University of Jharkhand Fees 2026 | MBA, B.Ed, M.Sc, M.Com Complete Details In this video, we discuss the latest ...",The information world,2026-06-07T05:42:26Z,2026,554,14,11,PT4M46S,unknown,https://www.youtube.com/watch?v=WRZ4CWPbm_s,16,Relevant
xt2IxO6zdZA,KIIT University,faculty_research,faculty,KIIT University faculty,KIIT University Shames INDIA | Justice For Nepali Student | Prakriti Lamsal | Nepal| ODISHA,JusticeForPrakriti #KIITUniversity #JusticeForNepaliStudent #JusticeForPrakritiLamsal #nepal KIIT University Shocker | Death Of ...,Shubhankar Mishra ,2025-02-20T16:05:21Z,2025,1192211,94891,13699,PT13M51S,unknown,https://www.youtube.com/watch?v=xt2IxO6zdZA,16,Relevant
7PwZr-cNpD0,Central University of Jharkhand,faculty_research,faculty,Central University of Jharkhand faculty,Central University of Jharkhand Admission 2026 | Complete Counselling Process | admission process,"Central University of Jharkhand Admission 2026 | Complete Counselling Process | admission process In this video, I explain the ...",The information world,2026-06-04T06:52:32Z,2026,1943,49,37,PT10M15S,unknown,https://www.youtube.com/watch?v=7PwZr-cNpD0,16,Relevant
A0FCdGINWaw,Central University of Odisha,faculty_research,faculty,Central University of Odisha faculty,Central University of odisha Koraput pg selection list | Pg Merit List ma in odia @missrout,Central University of odisha Koraput pg selection list | Pg Merit List ma in odia @missrout.,MISS ROUT,2025-06-27T01:46:48Z,2025,7545,83,7,PT58S,unknown,https://www.youtube.com/watch?v=A0FCdGINWaw,16,Relevant
fQLmhic7vX0,KIIT University,faculty_research,faculty,KIIT University faculty,Kiit university case #shorts #story #crimestory,Kiit university case Kiit university Kiit student news #shorts #story #truecrimestory #crimestory #kiit #storyinhindi.,Robin Pariyar ,2025-02-24T13:15:04Z,2025,38448,0,49,PT40S,unknown,https://www.youtube.com/watch?v=fQLmhic7vX0,16,Relevant
ZHTzgJ8YwGc,KIIT University,faculty_research,faculty,KIIT University faculty,"KIIT University BTech CSE Honest Review 🔥 Placements, Fees &amp; Campus Reality (2026)","Thinking about KIIT University Bhubaneswar for BTech CSE in 2026? This honest review covers real placements, fees, campus ...",BoringMentor,2026-01-04T12:33:36Z,2026,4229,43,20,PT11M34S,unknown,https://www.youtube.com/watch?v=ZHTzgJ8YwGc,16,Relevant
Z_-eFeQGNbY,Central University of Jharkhand,faculty_research,faculty,Central University of Jharkhand faculty,Central University of Jharkhand | Counselling Date Out 😱 | Documents Required &amp; Admission Process,Central University of Jharkhand | Counselling Date Out | Documents Required & Complete Admission Process 2026 WhatsApp ...,The information world,2026-06-11T04:04:16Z,2026,2581,83,58,PT10M10S,unknown,https://www.youtube.com/watch?v=Z_-eFeQGNbY,16,Relevant
eUvQSxS9v6E,Central University of Odisha,faculty_research,faculty,Central University of Odisha faculty,"Department of Mathematics, Central University of Odisha, Koraput #odisha #koraput #education",The Department of Mathematics was established in the year 2011 under the School of Basic Sciences and Information Sciences.,Central University of Odisha,2026-06-11T13:34:30Z,2026,495,53,0,PT3M41S,unknown,https://www.youtube.com/watch?v=eUvQSxS9v6E,16,Relevant
8ajf2sHdlCI,KIIT University,faculty_research,faculty,KIIT University faculty,KIIT University 😱| Why worst college😡 #jee #jee2024 #30days30collegesinIndia,"In this short, we have covered the detailed review of KIIT University , Bhubaneswar. Do watch if you're looking for Best Private ...",Yash Garg,2024-03-19T11:54:46Z,2024,374010,9083,266,PT1M,unknown,https://www.youtube.com/watch?v=8ajf2sHdlCI,16,Relevant
Rtgz5pXC8zQ,KIIT University,faculty_research,faculty,KIIT University faculty,KIIT odisha | kiit university odisha | #kiiten #vedantu #iitbombay #iitdelhi,KIIT odisha | kiit university odisha |#vedantu #vedantu #jeemains #jeeproblems #indianinstituteoftechnology #jeebatch ...,Harsh Priyam Sir Fans🔥,2025-10-13T07:47:33Z,2025,119832,0,34,PT53S,unknown,https://www.youtube.com/watch?v=Rtgz5pXC8zQ,16,Relevant
ZA_WnbNN5pc,Central University of Andhra Pradesh,faculty_research,faculty,Central University of Andhra Pradesh faculty,Central University of Andhra Pradesh Admission Open           #education,Central University of Andhra Pradesh.,Help for Career,2024-09-24T05:57:34Z,2024,325,7,0,PT11S,unknown,https://www.youtube.com/watch?v=ZA_WnbNN5pc,16,Relevant
9VwrFj_MSMI,Central University of Andhra Pradesh,faculty_research,faculty,Central University of Andhra Pradesh faculty,Central University of Andhra Pradesh/ Ph.D. Admission 2025-2026/ NET/ GATE Score based Admission/,"Are you aspiring to pursue a PhD at Central University of Andhra Pradesh? In this video, I'll provide all the essential details about ...",Roam and Revise,2025-09-02T16:06:54Z,2025,112,1,0,PT5M26S,unknown,https://www.youtube.com/watch?v=9VwrFj_MSMI,16,Relevant
23uoiD67fUs,Central University of Andhra Pradesh,faculty_research,faculty,Central University of Andhra Pradesh faculty,New Phd Forms 2026 | Central University of Andhra Pradesh Phd Forms Out | Complete Details,New Phd Forms 2026 | Central University of Andhra Pradesh Phd Forms Out | Complete Details This channel is dedicated to UGC ...,ENGLISH VINGLISH,2025-12-18T07:00:20Z,2025,117,2,0,PT3M34S,unknown,https://www.youtube.com/watch?v=23uoiD67fUs,16,Relevant
9--JfkPlvoQ,Bennett University,faculty_research,faculty,Bennett University faculty,Bennett University BTech Placements #shorts,Get Free Counselling: https://bit.ly/ShikshaCounselling Bennett University BTech Placements #shorts Explore the placement ...,shiksha.com,2024-09-19T06:21:58Z,2024,663,6,0,PT20S,unknown,https://www.youtube.com/watch?v=9--JfkPlvoQ,16,Relevant
FVbW9GOtu1E,Bennett University,faculty_research,faculty,Bennett University faculty,"Bennett University BTech CSE Review🔥 | Is It Worth 25 Lakhs? | Cutoff, Admission &amp; Fees | Placements","Bennett University BTech CSE Review   | Is It Worth 25 Lakhs? | Cutoff, Admission & Fees | Placements Planning to take ...",College Circle,2026-03-13T13:30:00Z,2026,253,4,2,PT9M30S,unknown,https://www.youtube.com/watch?v=FVbW9GOtu1E,16,Relevant
piNhwpdxMq8,Central University of Jharkhand,faculty_research,faculty,Central University of Jharkhand faculty,Central University Of Jharkhand Recruitment 2025 |#jharkhand #job #viralshorts #shortsfeed #shorts,Central University Of Jharkhand Recruitment 2025 |#jharkhand #job #viralshorts #shortsfeed #shorts Hello Friends! I hope you ...,SCHOLAR JOB UPDATES,2025-10-08T08:30:34Z,2025,224,4,0,PT59S,unknown,https://www.youtube.com/watch?v=piNhwpdxMq8,16,Relevant
gl2XdXM_hgA,Bennett University,faculty_research,faculty,Bennett University faculty,"Bennett University Greater Noida MBA Full Review | Direct Admission | Fees, Cutoff, Placements &amp; ROI","Bennett University Greater Noida MBA Full Review | Direct Admission | Fees, Cutoff, Placements & ROI ✓ MBA Disha - Query ...",College Disha MBA,2026-02-02T09:33:18Z,2026,199,6,1,PT7M58S,unknown,https://www.youtube.com/watch?v=gl2XdXM_hgA,16,Relevant
YwVa3UH4dqk,Central University of Odisha,faculty_research,faculty,Central University of Odisha faculty,"Central University of Odisha UG 2026: Admission, Courses, Fees, Cut Off &amp; Placement Guide","Central University of Odisha (CUO), Koraput, is a central university established under the Central Universities Act, 2009. It offers ...",Adda247 Counselling ,2026-02-08T10:45:06Z,2026,663,18,3,PT6M53S,unknown,https://www.youtube.com/watch?v=YwVa3UH4dqk,16,Relevant
H_jEUkix12w,Central University of Andhra Pradesh,faculty_research,faculty,Central University of Andhra Pradesh faculty,"CENTRAL UNIVERSITY OF ANDHRA PRADESH CUAP | CAMPUS, HOSTEL, FACILITIES 2026","Are you planning to join the Central University of Andhra Pradesh? In this video, I provide a detailed tour of the CUAP campus to ...",HamoOd ji,2026-01-01T14:15:12Z,2026,3373,57,67,PT11M23S,unknown,https://www.youtube.com/watch?v=H_jEUkix12w,16,Relevant
eLndVDVD3W4,Central University of Andhra Pradesh,faculty_research,faculty,Central University of Andhra Pradesh faculty,Central University of Andhra Pradesh | Eligibility &amp; Courses | Cuet Admissions | Mana College Guide,Central University of Andhra Pradesh | Eligibility & Courses | Cuet Admissions | Mana College Guide Whatsapp Channel ...,Mana College Guide,2026-01-25T13:45:41Z,2026,4687,101,17,PT4M49S,unknown,https://www.youtube.com/watch?v=eLndVDVD3W4,16,Relevant
z4oV3XMN1Zc,Central University of Andhra Pradesh,faculty_research,faculty,Central University of Andhra Pradesh faculty,"CUAP Admission 2026 🔥 Central University of Andhra Pradesh Courses, Fee Structure, Hostel",Central University of Andhra Pradesh (CUAP) Admission 2026 | Complete Guide GROUP LINK CUET UG ...,CSM classes ,2026-05-19T11:15:09Z,2026,538,9,3,PT3M41S,unknown,https://www.youtube.com/watch?v=z4oV3XMN1Zc,16,Relevant
fLLRJijTZqA,Thapar Institute of Engineering and Technology,faculty_research,faculty,Thapar Institute of Engineering and Technology faculty,83% Placement Record at Thapar Institute of Engineering and Technology :  #shorts #southheadlines,"For More Details Contact : 7219059513, 9121222333 83% Placement Record at Thapar Institute of Engineering and Technology ...",South Headlines,2025-05-26T04:30:26Z,2025,153,0,0,PT42S,unknown,https://www.youtube.com/watch?v=fLLRJijTZqA,16,Relevant
mQIkIxs-O0A,Bennett University,faculty_research,faculty,Bennett University faculty,"Bennett University BTech Student Review | Admission Process &amp; Scholarship | Fees, Cutoff &amp; Placement","Bennett University BTech Student Review | Admission Process & Scholarship | Fees, Cutoff & Placement Enquiry Form: ...",Student Adda,2026-05-26T13:30:25Z,2026,79,3,1,PT16M12S,unknown,https://www.youtube.com/watch?v=mQIkIxs-O0A,16,Relevant
wzjK7JB-xMM,Central University of Odisha,faculty_research,faculty,Central University of Odisha faculty,Central University of Odisha | Eligibility Seats | Central University PhD Admission 2025 Out,Central University of Odisha | Eligibility Seats | Central University PhD Admission 2025 Out This channel is dedicated to UGC NET ...,ENGLISH VINGLISH,2025-09-27T10:30:06Z,2025,225,9,0,PT7M7S,unknown,https://www.youtube.com/watch?v=wzjK7JB-xMM,16,Relevant
cU6sVOc-RVo,Bennett University,faculty_research,faculty,Bennett University faculty,Bennett University BTech Students Review 😍 | Coding Culture | Internships &amp; Placement💸 | Scholarship,Bennett University BTech Students Review | Coding Culture | Internships & Placement   | Scholarship Thinking about joining ...,College Insider Aqsa,2026-03-27T13:28:13Z,2026,1866,36,14,PT11M1S,unknown,https://www.youtube.com/watch?v=cU6sVOc-RVo,16,Relevant
6SK-lKT6jAs,Bennett University,faculty_research,faculty,Bennett University faculty,🏀 Bennett University Sports Facilities Tour | From Courts to Gym – Full Walkthrough 💪#LCC #shorts,"Explore the vibrant sports culture of Bennett University! From modern indoor courts to lush green fields, this campus has ...",shiksha.com,2025-10-20T02:30:06Z,2025,1485,21,3,PT1M43S,unknown,https://www.youtube.com/watch?v=6SK-lKT6jAs,16,Relevant
JDB2cJl-Qqo,Central University of Odisha,faculty_research,faculty,Central University of Odisha faculty,Central University Vacancies | Assistant Professor | Associate Professor | Professor Vacancy | CUO,Central University Vacancies | Assistant Professor | Associate Professor | Professor Vacancy | CUO | Central University of Odisha .,All Exams Hub,2023-01-25T13:30:07Z,2023,356,0,2,PT5M33S,unknown,https://www.youtube.com/watch?v=JDB2cJl-Qqo,16,Relevant
nySS3d0PvEE,Central University of Odisha,faculty_research,faculty,Central University of Odisha faculty,Freshers party 2024 ❤️ (Department of Agriculture). CENTRAL UNIVERSITY OF ODISHA 😍 #FRESHERSPARTY.,Freshers party 2024 ❤️ Department of Agriculture   Central university of odisha.,Abhinav Singh C. U. O,2025-02-19T20:20:58Z,2025,13914,127,4,PT10S,unknown,https://www.youtube.com/watch?v=nySS3d0PvEE,16,Relevant
qPUS-uhFzTU,Central University of Jharkhand,faculty_research,faculty,Central University of Jharkhand faculty,"Central University of Jharkhand Review 2026 - Campus, Placements, Hostels &amp; Reality","The Central University of Jharkhand (CUJ), located in Ranchi, is one of India's growing central universities established in 2009 ...",Prabhat Ranjan,2026-02-20T06:30:22Z,2026,7786,121,92,PT14M4S,unknown,https://www.youtube.com/watch?v=qPUS-uhFzTU,16,Relevant
vvXiyuXndJM,Central University of Odisha,faculty_research,faculty,Central University of Odisha faculty,#friendship goal#punjishil waterfall #MA sociology students from central university of Odisha,"Central University of Odisha,koraput. #welcomeceremony #Depertment of sociology.2022-23 #the welcome day was organised ...", Ishan,2023-04-02T15:10:56Z,2023,325,30,1,PT28S,unknown,https://www.youtube.com/watch?v=vvXiyuXndJM,16,Relevant
IhuykQadY4c,Central University of Odisha,faculty_research,faculty,Central University of Odisha faculty,Central University of Odisha Admission 2026 | B.Ed Procedure | By Jyotirmayee Mishra,"Central University of Odisha Admission 2026 | B.Ed Procedure | By Jyotirmayee Mishra Covering JYOTIRMAYEE MISHRA, B.Ed ...",Adda247 Odia,2026-05-07T09:57:30Z,2026,9995,281,122,PT19M15S,unknown,https://www.youtube.com/watch?v=IhuykQadY4c,16,Relevant
xaeg3UThSms,Central University of Jharkhand,faculty_research,faculty,Central University of Jharkhand faculty,CUET PG 2026 | Central University of Jharkhand Counselling Portal Open | Low Marks वाले Apply करें!,CUET PG 2026 | Central University of Jharkhand Counselling Portal Open | Low Marks वाले Apply करें! For Admission ...,Adda247 CUET PG ,2026-05-21T07:32:00Z,2026,4261,130,75,PT5M14S,unknown,https://www.youtube.com/watch?v=xaeg3UThSms,16,Relevant
0h49LusF4wc,Central University of Jharkhand,faculty_research,faculty,Central University of Jharkhand faculty,Central University of Jharkhand 😳 Reality in 60 Sec!,Central University of Jharkhand – Kya Yeh University Aapke Liye Right Choice Hai? Is short video mein janiye CUJ ki reality ...,College Drisya,2026-02-13T13:03:09Z,2026,3887,116,8,PT1M1S,unknown,https://www.youtube.com/watch?v=0h49LusF4wc,16,Relevant
RSGKmmh637A,Central University of Jharkhand,faculty_research,faculty,Central University of Jharkhand faculty,Central University of jharkhand view 😱#cuj #viral #shorts,Central University of jharkhand view #cuj #viral #shorts #centraluniversityofjharkhand #cuj #university #centraluniversity ...,The information world,2024-06-09T00:25:25Z,2024,2000,45,3,PT16S,unknown,https://www.youtube.com/watch?v=RSGKmmh637A,16,Relevant
rH0xLLbNJng,BITS Pilani,faculty_research,faculty,BITS Pilani faculty,Assistant professor job @ BITS Pilani #bits #interviewtips #salary #viral #shortsvideo #education,Full video link:- https://www.youtube.com/watch?v=d76A4bnJ3Vk&ab_channel=ANFoundation.,Anilam Academy,2023-10-18T11:30:20Z,2023,1261,15,0,PT49S,unknown,https://www.youtube.com/watch?v=rH0xLLbNJng,16,Relevant
ofLeBUhjsb8,Central University of Jharkhand,faculty_research,faculty,Central University of Jharkhand faculty,teaching jobs in Central University of Jharkhand| professor associate and assistant professor jobs,,Conceptual genetics and breeding,2023-09-02T15:35:42Z,2023,191,8,0,PT1M1S,unknown,https://www.youtube.com/watch?v=ofLeBUhjsb8,16,Relevant
RVm65dJWSF4,Central University of Jharkhand,faculty_research,faculty,Central University of Jharkhand faculty,"🎓 1. Central University of Jharkhand (CUJ) Full Review | Campus, Hostel, Placement, Fees &amp; More 🔥","Welcome to PhysicsUnplugged! In this video, we bring you the complete review of Central University of Jharkhand (CUJ), Ranchi ...",COLLEGE TALKIES [NIAMT],2025-10-14T12:53:04Z,2025,205,3,1,PT10M47S,unknown,https://www.youtube.com/watch?v=RVm65dJWSF4,16,Relevant
fb_QguzOMd0,Central University of Jharkhand,faculty_research,faculty,Central University of Jharkhand faculty,"Central University of Jharkhand Admission 2026 🔥 CUET UG &amp; PG Courses, Fee Structure, Hostel","Central University of Jharkhand (CUJ) Admission 2026 | Complete Guide In this video, GROUP LINK CUET UG ...",CSM classes ,2026-05-20T11:15:08Z,2026,922,18,13,PT7M23S,unknown,https://www.youtube.com/watch?v=fb_QguzOMd0,16,Relevant
rNB4f-jd1A8,Central University of Odisha,faculty_research,faculty,Central University of Odisha faculty,"Central University of Odisha Honest Review 2026 | Cutoff, Placement, Fees &amp; Campus Life | Video -57","In this video, we review Central University of Odisha in detail. If you are planning to take admission through CUET 2026, this ...",College Drisya,2026-02-27T12:41:30Z,2026,1081,26,6,PT6M,unknown,https://www.youtube.com/watch?v=rNB4f-jd1A8,16,Relevant
pxGb6bFgozI,Central University of Jharkhand,faculty_research,faculty,Central University of Jharkhand faculty,"Central University of Jharkhand Honest Review | CUJ Campus, Placements, Reality","In this video, I give a complete and honest review of Central University of Jharkhand (CUJ). If you are planning to take admission ...",AkCollegeReview,2026-03-16T07:32:50Z,2026,1057,15,10,PT5M21S,unknown,https://www.youtube.com/watch?v=pxGb6bFgozI,16,Relevant
Jz3_xU2R4_4,BITS Pilani,faculty_research,faculty,BITS Pilani faculty,BITS Pilani professor performing at comedy show #bits #bitspilani #comedy #professor #bitsat2025,,The Pilani Balak,2025-03-27T14:57:25Z,2025,105829,715,12,PT11S,unknown,https://www.youtube.com/watch?v=Jz3_xU2R4_4,16,Relevant
rTkzO7BEfNk,PES University,faculty_research,faculty,PES University faculty,Pros and Cons of PES University Bangalore!!! | 2023 |#shorts,1 Minute Pros and Cons of PES University Bangalore. full video: All engineering branches: ...,ASpire Learning,2023-01-09T11:03:20Z,2023,158908,3058,90,PT1M,unknown,https://www.youtube.com/watch?v=rTkzO7BEfNk,16,Relevant
nObydquo6pE,Central University of Jharkhand,faculty_research,faculty,Central University of Jharkhand faculty,"Central University of jharkhand B.A.-B.Ed &amp; B.Sc.-B.Ed Admission 2026 | Eligibility, Seat Matrix ","Central University of Jharkhand B.A.-B.Ed & B.Sc.-B.Ed Admission 2026 | Eligibility, Seat Matrix, Test Paper & Complete Process ...",The information world,2026-06-05T03:32:34Z,2026,3933,68,98,PT9M26S,unknown,https://www.youtube.com/watch?v=nObydquo6pE,16,Relevant
8yOWiF20iaE,KIIT University,faculty_research,faculty,KIIT University faculty,Computational Skills and Research | KIIT School of Mechanical Engineering,"The School of Mechanical Engineering at KIIT University is home to a highly qualified faculty team, all of whom hold doctoral ...",KIIT University,2025-12-14T04:30:05Z,2025,90,2,0,PT1M12S,unknown,https://www.youtube.com/watch?v=8yOWiF20iaE,16,Relevant
NCASscsvhrY,Central University of Jharkhand,faculty_research,faculty,Central University of Jharkhand faculty,झारखण्ड Central University of Jharkhand शिक्षण पद भर्ती 2025 आवेदन शुरू ! #news #shorts #jharkhand,झारखण्ड Central University of Jharkhand शिक्षण पद भर्ती 2025 आवेदन शुरू ! झारखंड ...,Jharkhand jobs,2025-10-04T11:01:33Z,2025,4664,5,0,PT6S,unknown,https://www.youtube.com/watch?v=NCASscsvhrY,16,Relevant
q6g44wqs9js,Central University of Jharkhand,faculty_research,faculty,Central University of Jharkhand faculty,PhD Admission 🔥 Central University of Jharkhand 🎯 PhD Entrance Exam II CUJ PhD Admission Notice,PhD Admission Alert – Central University of Jharkhand Dreaming of a PhD from a Central University? Here's your chance to ...,UGC NET वाला,2026-02-12T17:51:34Z,2026,144,3,3,PT3M48S,unknown,https://www.youtube.com/watch?v=q6g44wqs9js,16,Relevant
hdd7IDTcYXA,Central University of Odisha,faculty_research,faculty,Central University of Odisha faculty,"Central University of Odisha CUET UG 2026 Admission | Courses Offered, CUET Cutoff, Fees","Central University of Odisha CUET UG 2026 Admission | Courses Offered, CUET Cutoff, Fees Join our paid counselling batch for ...",The Social Class,2026-05-23T12:30:19Z,2026,1644,0,21,PT6M43S,unknown,https://www.youtube.com/watch?v=hdd7IDTcYXA,16,Relevant
tv71LuMKsgc,Central University of Jharkhand,faculty_research,faculty,Central University of Jharkhand faculty,Central University of jharkhand Administrative Building #cuj #trending #reels #ytshorts #viral,Central University of jharkhand Administrative Building #cuj #trending #reels #ytshorts #viral Telegram channel link ...,The information world,2025-08-11T06:07:00Z,2025,14494,212,41,PT12S,unknown,https://www.youtube.com/watch?v=tv71LuMKsgc,16,Relevant
MaW0oZSG59o,Central University of Odisha,faculty_research,faculty,Central University of Odisha faculty,"All About Central University of Odisha 🎯 Courses, Admission Process, Placements","Batch Admission Enquiry - 09650076247 All About Central University of Odisha Courses, Admission Process, Placements This ...",Adda247 CUET,2024-06-11T14:30:07Z,2024,19732,386,46,PT9M12S,unknown,https://www.youtube.com/watch?v=MaW0oZSG59o,16,Relevant
pZCOtqYoRS4,Central University of Jharkhand,faculty_research,faculty,Central University of Jharkhand faculty,"Central University of Jharkhand B.Tech Admission 2026 | CUJ B.Tech Review | Fees, Placement, Cutoff","Central University of Jharkhand B.Tech Admission 2026 | CUJ B.Tech Review | Fees, Placement, Cutoff University Details ...",The Social Class,2026-01-15T15:30:27Z,2026,2117,0,10,PT7M53S,unknown,https://www.youtube.com/watch?v=pZCOtqYoRS4,16,Relevant
84CY5bHuTBM,Central University of Jharkhand,faculty_research,faculty,Central University of Jharkhand faculty,B.Tech Admission through CUET | Central University of jharkhand | UG seat matrix | Admission Process,B.Tech Admission through CUET | Central University of jharkhand | UG seat matrix | Admission Process #CUET #BTechAdmission ...,The information world,2025-06-15T00:40:50Z,2025,3817,51,42,PT6M19S,unknown,https://www.youtube.com/watch?v=84CY5bHuTBM,16,Relevant
GMv2QeoEY7k,KIIT University,faculty_research,faculty,KIIT University faculty,KIIT University honest review⚠️ from the students by the students |2023#KIIT_University #bhubaneswar,"The ultimate honest review of KIIT University! In this video, we dive deep into the experiences of KIITIANs as they share their ...",Kidus Vs Life,2023-05-23T13:26:18Z,2023,128128,1406,213,PT9M13S,unknown,https://www.youtube.com/watch?v=GMv2QeoEY7k,16,Relevant
P4ZVD3LchPE,Central University of Jharkhand,faculty_research,faculty,Central University of Jharkhand faculty,India&#39;s Journey towards Viksit Bharat 2047 @ DCFS conference -Central University of Jharkhand,,Central University of Jharkhand,2025-03-21T11:43:34Z,2025,80,1,0,PT5M28S,unknown,https://www.youtube.com/watch?v=P4ZVD3LchPE,16,Relevant
SniTRmY5CCY,Central University of Jharkhand,faculty_research,faculty,Central University of Jharkhand faculty,"नया रोड , नया बोर्ड | central university of jharkhand | cuj ranchi | diksha mahto | vlog","नया रोड , नया बोर्ड | central university of jharkhand | cuj ranchi | diksha mahto | vlog #cujranchi ...",Diksha Mahto,2025-11-13T04:48:31Z,2025,2144,53,21,PT12M30S,unknown,https://www.youtube.com/watch?v=SniTRmY5CCY,16,Relevant
3vOt5z3_03w,Central University of Jharkhand,faculty_research,faculty,Central University of Jharkhand faculty,Job Vacancy 2025 Central University of Jharkhand job #jobs #governmentjobs #education #exam #govtjob,"Central University of Jharkhand Recruitment 2025 Central University of Jharkhand (CUJ), Ranchi has released a Rolling ...",SWAYAM DIVYANG,2025-09-23T07:30:04Z,2025,616,1,0,PT6S,unknown,https://www.youtube.com/watch?v=3vOt5z3_03w,16,Relevant
UL6JX2IEjcU,KIIT University,faculty_research,faculty,KIIT University faculty,Night scene of KIIT UNIVERSITY  Central Library || KIIT Campus visit #kiitadmission #campustour,Exploring the Majestic KIIT University Campus: A Journey of Knowledge and Inspiration Description: Welcome to my YouTube ...,Forever KIITIAN,2023-07-13T12:30:13Z,2023,350,16,0,PT29S,unknown,https://www.youtube.com/watch?v=UL6JX2IEjcU,16,Relevant
1nvqEIh6AAw,Central University of Odisha,faculty_research,faculty,Central University of Odisha faculty,"Department of Sanskrit, Central University of Odisha, Koraput #odisha #koraput #education",The Department of Sanskrit is established under the auspices of the School of Languages during the academic year 2015-16 with ...,Central University of Odisha,2026-06-11T10:03:11Z,2026,910,60,0,PT3M37S,unknown,https://www.youtube.com/watch?v=1nvqEIh6AAw,16,Relevant
2Sq-WK3rOrw,Central University of Jharkhand,faculty_research,faculty,Central University of Jharkhand faculty,सरस्वती पूजा | Saraswati Puja 2026 | central university of jharkhand |cuj ranchi|Diksha Mahto | vlog,सरस्वती पूजा | Saraswati Puja 2026 | central university of jharkhand |cuj ranchi|Diksha Mahto | vlog #saraswatipuja ...,Diksha Mahto,2026-01-24T14:47:20Z,2026,1226,42,12,PT15M3S,unknown,https://www.youtube.com/watch?v=2Sq-WK3rOrw,16,Relevant
TEDU2Xj8-6k,Central University of Kerala,faculty_research,faculty,Central University of Kerala faculty,"Everything About Central University of Kerala 🎯 Courses, Admission Process, Placements","Batch Admission Enquiry - 09650076247 Everything About Central University of Kerala Courses, Admission Process, ...",Adda247 CUET,2024-06-15T15:30:07Z,2024,5309,92,18,PT7M15S,unknown,https://www.youtube.com/watch?v=TEDU2Xj8-6k,16,Relevant
yNjhPLvd5sE,Central University of Odisha,faculty_research,faculty,Central University of Odisha faculty,Central University of Odisha PhD Notification 2025 | PhD New Admission 2025 | Complete Details,Central University of Odisha PhD Notification 2025 | PhD New Admission 2025 | Complete Details Welcome to JRFNiti Channel to ...,JRFNiti,2025-10-01T14:15:06Z,2025,47,0,1,PT7M36S,unknown,https://www.youtube.com/watch?v=yNjhPLvd5sE,16,Relevant
